Size,Weight,Sweetness,Softness,HarvestTime,Ripeness,Acidity,Quality
-0.48384958719787685,1.031023396988484,0.021569009361315894,-3.766381012661842,0.05485807055326253,0.8394304131658571,1.3983494687954467,Good
-0.5540732877822883,-3.523232269150793,-0.8962974258886799,-1.5171772719296914,-2.0038913104835765,0.6653148869147532,-0.11722113948583981,Good
-0.9915704842994474,0.06798175009019225,-1.9131627302308651,0.10840242460849037,2.6366384919251162,4.350577246769017,-1.421485337872724,Good
-0.5180141513941601,-0.7263523949134768,2.6643708557187287,-0.6175016289672371,-0.5672578746710839,-0.17566947957014056,-2.987494064313889,Good
-1.7900740903200583,-0.3636979305080787,0.061700960043385766,0.8254551584911577,-2.5037308701840506,2.156524376014458,-0.23054391094209195,Good
-4.528713597148179,0.48620538592990614,-0.35018378687908835,-0.29595420258804284,1.2880415069874251,-1.0234639899286433,2.2716261372760664,Good
-2.7481495412459687,-1.9691290375824373,1.2795067971519034,-1.9663969781290889,-5.263524622717667,-1.0207859567938542,-0.5457232641824823,Good
-1.396128117180291,-0.053359567324169355,-3.104223160462234,-0.6279131930406929,-2.947685454487285,-2.22440463944684,1.1824148844330569,Good
1.2462187828853266,-0.034369720755015876,-1.4168308782173007,-2.2089161785768843,-4.4324662618248025,-1.8897916535544672,-1.5880868554496315,Good
-4.477058885565622,-4.180065909992932,3.2424563920290437,2.7507021137246213,-2.338562890326422,0.08312517975695721,-0.14428498199972914,Good
-0.8958716590602724,-3.1077774110395397,-1.6983376347478303,-2.043468425854877,1.6692895239047107,2.8945864937080423,-3.0539991094211483,Good
2.759171786618948,-1.6037868524473318,-1.0857394581781399,0.4816885024255923,0.9480852584576277,0.7269208339625255,-0.19304768423664007,Good
3.1803619391363593,-4.615259158066862,-2.6982807358143237,1.2895046600285174,-0.6357874659507103,-1.0432617667249915,-0.2737520501714871,Good
-0.6766060141413678,-1.188377245304622,-1.4308508400880353,0.31668916029943617,1.2148058131887027,1.1369160575484707,2.187672075052832,Good
-1.690475980786687,-3.8257217977876765,-0.8557933570147578,4.1786444444994375,-4.555088876394562,2.161175479456884,2.479119745103889,Good
0.25583763611334875,-0.1077627745197065,0.7982112158039598,3.669022342359995,-0.9483594313760932,2.1866764356697086,0.42438760851374663,Good
-0.7515815215084398,-1.6959115202648025,-0.14039563927140752,-2.916802457128186,-0.7120341021728238,0.3162829662598797,1.3266410065543492,Good
0.05123261966266779,1.5531091860776431,-1.9718195208565061,-2.5288424719050133,-3.831950874107317,1.6540001743944592,-1.5012954112068078,Bad
0.6978927048948544,-1.7267119570050165,-3.9152191845752746,-0.7761534011529884,-2.7855864908291883,2.708758599240496,0.9220392722319029,Good
-2.50313112058765,-2.3778827450764637,-0.2792390321001104,-0.18426917804156204,-2.27839348340183,0.7835349911308859,-2.727625106303069,Good
-2.5327510248920597,-0.43332295436898793,0.11524996510226637,0.49720244279524095,-0.9968237666782949,2.6794331016104334,0.15197503950969168,Good
1.711837305611352,-0.7990410000708391,-0.06801115020761095,-1.9372480736716868,-0.6167858216921147,-1.0612402051188194,-0.2488996668307871,Good
0.3571276361778246,-3.6881853549073944,-1.4901141024716158,4.584580436486794,-1.527860015758728,3.885256380954838,-0.7212845702929728,Good
-2.6429400197460318,0.03254434259030936,0.27830594894682004,-1.2784040537109669,-3.0846292597780063,1.43270583283776,0.8758604257325115,Good
-0.3715215425335283,-3.686498369352798,-0.43414342147775137,3.2243894031247473,1.2711322286417341,-1.490906283688176,-0.6627528420975044,Good
0.20458113235420372,-1.316364894256622,-1.2299750514173557,0.07176432572862346,1.4776263323297427,4.02397648009879,-0.17946243982470708,Good
-1.5892598028055551,-1.4292005359329472,-0.8634977352687015,0.9145513421395942,-3.7953401973022296,-0.2060210153525578,-2.3243672246897304,Good
-0.19710670344197156,-1.2848650986464607,1.7005168960709252,1.8567045740089667,-2.5322829077243947,0.5488766406751739,2.360434665021328,Good
-0.6633609805286598,1.3705710803684594,3.0447338364861345,-1.9107615456500189,-1.8203813502606434,4.5151016826324675,0.11353323636415616,Good
-2.5500688564947547,-4.935372993373713,-0.42678618630383897,-5.125380215384794,-1.7796643011510338,-0.20000303152605525,-0.7083613528154192,Good
0.36125354028879086,-2.0376102630983604,-2.2044555663686394,-3.067396207015061,0.7645279223903522,-3.2528216635694225,0.4111384665009772,Good
-2.264616980517321,1.5779719199977533,-0.813279534669365,-3.7838057237609037,-3.412233115768485,-2.0894914340796102,-2.6238467468367848,Good
1.2273298541519375,0.6343939913541384,-2.339415857599371,-0.8902059302978456,0.5962261522946409,0.06834426444059793,2.264441469970184,Good
1.2289423267824457,-2.219984713413159,-1.495611699577258,1.884021915257409,-0.1750673372253191,0.35327392774589406,-2.5353466574245487,Good
0.021365426326924286,-0.40077728230376175,1.6827951739987508,0.8480480499857438,0.9192142825429527,1.619921876542735,-1.7709674383604732,Good
-1.7000194219310203,-0.19237652669050131,0.7718034914793677,0.13915784258699276,-0.5561908434038341,2.758928029541454,-2.1654095916816765,Good
0.6270581564412234,-1.7534288134492608,-1.5578452297753347,-0.28894876626166427,-0.7432087483485417,-0.5818188443017054,0.34731188450090666,Good
0.34417221393580033,1.086010638549102,-1.1940555397135937,-1.6754403103989841,-1.754804317641475,1.822874964683037,3.87121165701046,Good
-1.7317700640896128,-0.2423036764337112,1.1830275224197517,-1.5069747730900815,-0.09691823013239065,5.80445842474511,2.001317387364234,Good
2.7918907719659707,-3.6788651752911647,-2.8882685659188745,-0.39660327780738736,-2.4920852660956894,0.05804995256776346,-3.5001282025290563,Good
-0.35912748515441784,1.3433253052746315,-0.9575657525031204,-0.405811358354823,0.06963032377777778,2.704712923742934,1.2566293106390651,Good
0.028413460790850498,-0.6982588421369506,2.7753307906494147,-3.177797071070243,-3.5576286754310353,2.243183920839982,-1.861590621834859,Good
-0.4309023269997014,0.45569817968949466,-0.5815757178534975,-1.763063555177035,-0.7180051481646244,1.501638353601163,-3.211557590433914,Good
1.2588711566902664,0.1669299348888562,-2.093667877971739,-0.8736029380289024,-0.21423834959178367,-0.48709448946082246,-2.0251235635392595,Good
-0.552178436185629,4.427599079823374,0.05191118301923725,-0.24125140012434157,-0.04512982319462555,-0.09451656760913563,-1.0368232764022027,Good
-1.1170940547838035,-0.5767498051946581,2.8967047858562696,-3.0118920839064645,-0.34698241378267985,5.375610762258707,0.25884451459519436,Good
-2.353223467101201,-2.3004711034988525,0.7747546244892123,0.061396002450954106,0.22566459189806043,1.4922122361527976,-1.7840704558951281,Good
-3.788745316894304,-0.4069030475015092,-2.487441618444884,-1.8047815608570597,-1.0869907724904224,2.6963503344748365,2.0697976814599772,Good
-1.1644690525522114,-5.072789232866007,0.6822123197236607,-0.520081485705806,0.2469810950726976,-0.910468732858688,-1.0193840278954902,Good
-2.6159878651948922,2.7104950302227495,-1.162600986617646,-2.620153507914973,-1.1166942828420496,1.0602199133363808,0.030259783203504684,Good
0.9524313046358588,-1.2951738811841929,1.1397648923392296,-2.703272061344484,-2.1614469494723494,-2.0238593821445554,-1.1337960132402067,Good
0.7072531078791602,-1.1984208466382735,1.4922055831226329,0.03766263008367244,-3.7401046611339477,2.5388816900167948,3.4159706253386957,Good
-0.3507186541791865,0.8424767659945968,-1.9635464981032549,-1.0154371706525327,-1.541984651317453,1.0468170776425316,-1.625137022135074,Good
1.8127732932757594,0.6507422503301318,1.1605567325513446,1.0753073453120463,-1.288245681588926,2.0096118178947986,-1.531278049714013,Good
-2.569202705931089,0.03266489860516797,-0.49727168589790705,1.1140869518388683,-4.021271638859086,0.2928031819198748,0.018190294316792574,Good
-1.0032069518953781,-4.004517614928497,-0.6147640842600446,0.9322867447051453,0.14707708703896327,-0.4255596145989742,-1.9845949625567312,Good
1.8396478232989517,-0.598388664889992,3.0149331912197717,-0.9222344334037681,-1.1376112654727122,4.120736372304506,0.9648261081324451,Good
1.5430160879570665,-1.7811987121228805,-0.469763782554373,1.7463446686253585,0.06412203044447407,-0.5679056934069953,2.454568298049294,Good
1.2884892834160222,0.8217660315645209,0.08356650391812037,2.4314179781056335,-2.7788485034598867,1.6226828507724487,0.7659306997315857,Good
-3.3256945250440433,-0.6633498299515239,1.1457826062102665,0.8192295704741682,1.037054083593837,-1.726386235730295,-1.814331237609389,Good
-0.5643282897126665,-1.4751620113166435,-1.4839687013430924,0.09947853890219438,-0.25065700006136715,0.20896840067420164,0.22479551648079923,Good
0.652463496114035,2.027581655367974,2.2105041805934613,-3.470945774721336,-0.3602170467622598,3.7670583035644905,2.1277340241986544,Good
5.587319553703498,-2.827409744134454,-0.1961678416345103,1.4232136255942116,0.050969024165429255,0.6914128236251849,1.4081913955613494,Good
-3.281343315784497,0.4849434676013916,-1.9436761118014387,-3.033556865429449,-1.3883528305485702,1.5577578163611145,0.15662853684538336,Good
-6.089718982779133,-2.058149385324224,-0.15549667077611928,0.7490921234508477,-0.116309713403981,4.224568811804772,2.239043949513894,Good
0.751072806045874,-2.318918666542157,2.1942831482725413,2.3639763448530435,0.13026183047622653,-1.5418769744730527,1.831486128918633,Good
0.5447195823881643,-1.4522114075218078,-1.9610635307442839,-2.080014275715046,1.814246959682761,-0.36509902242690706,-3.797860485716918,Good
-0.018154500635320314,2.7041082232912554,-1.5247766082575627,2.5840725824448105,1.3585240667246623,0.7798937636805813,-0.6513354559824319,Good
-1.6459419194189746,4.332129674875412,-2.122492099668139,-1.4374832985297943,1.4316102398018997,0.9842915612522845,-1.74472254897752,Good
1.3401323507367382,-0.4609993129818916,-0.23945892656089407,2.535333793502712,2.395372602327566,1.0778694348114866,0.656466913341476,Good
2.509079803568075,3.404824625945204,-0.2817789037816015,-1.0282536680042293,-1.676229952235158,-2.360616439393311,0.7257257901887199,Good
0.1529017207409511,-2.8976824047059315,1.2851399671144013,-1.268121318401671,-0.867759849339613,-1.7349252898736771,5.2061553956030995,Good
-1.591367447277214,1.6680427500993753,3.7187280452501748,4.476127197650898,2.0074026697816243,1.1661951269519553,-3.5973430024825217,Good
3.694881569783372,-0.7291729658937439,-4.679319851841162,1.7158518983295887,1.6780992633017529,0.7122844067007204,4.136806986890962,Good
1.369960206299034,-1.0147461390991286,1.125219503922861,-0.20819050148301765,-1.8264586677290184,0.042914672231948336,0.4129433563732105,Good
-0.2124076449992972,3.716956636347033,3.1471417778649116,1.3630493252266531,-0.6057432280631225,-1.3620689022905412,-0.9548176780779112,Good
-2.534260123652017,-0.8203747121007184,0.34746356524369926,-0.7692815590060296,0.7679649328235235,-2.1103636275825757,0.5305241311118681,Good
-3.220575328926124,-0.0618779290041751,0.6596401959684421,-0.15352202529470166,-0.08955036013650575,0.27667904448718417,2.9484977145382114,Good
-4.082400771675519,0.7337339389073426,-1.64913024359228,2.9347899305513057,-1.5519069628780833,1.162491394480757,0.6515294868470507,Good
-0.8126144648490292,-1.138777252983878,-0.886537389618999,4.688164168698374,-3.4693034621836345,0.9803920905263149,1.278874820666999,Good
1.3424830197656867,1.4933544954242404,-1.2020518335248136,-1.0193298299616358,-0.012385629439281232,-0.2716617555836631,-1.360233348402077,Good
-2.887105917881173,-1.6575563173995667,-1.2000470600074586,2.827569797682648,-1.9670062315486128,1.7431007242656276,4.4727303579623765,Good
0.06452050947898191,-0.23769146786727047,-2.176585706654886,-0.15521113261977698,-1.0209912195218607,3.627949689275579,3.1172919103522334,Good
1.5414310998403244,-0.7418183032109064,-2.0473018600450428,1.9869438894686664,2.002289505184506,1.219641460188288,-1.0378097827586839,Good
-1.4053531545355968,0.4592140954747893,-1.9991956644995041,-2.485186889092698,-2.6773022907912667,-0.02199121271761506,-0.22701190236287502,Good
0.3331488891382113,0.021778907840404038,-5.22812917597409,-1.0587410891837505,0.5481605926876586,4.672949691727489,0.4166685431079464,Good
-5.777828809358734,-3.3995491916161638,-1.2533244347786299,0.0032990574597057953,1.939749502162882,1.155783442023622,-0.9023518561119138,Good
-2.192968337939657,-0.8664182083187062,-0.27663315044235376,1.271026808585939,-0.6112377256464608,-3.514298437912643,2.1660227738909223,Good
-1.562724442814441,-4.657913361214908,-0.9881628558937992,1.1237938085269312,-0.6091419353116884,4.4269790962088225,-2.5436433679072215,Good
0.18365472318623466,0.24726378350599776,1.3077631422245,-1.35783713028658,1.443278145143097,-0.7767798632349507,1.2652425799319413,Good
-1.9301568070252053,0.24371841538725636,-1.5461242034048115,-2.954815960230337,-1.9627078663697648,2.478982300798654,1.4432425260090676,Good
2.2907564622984387,4.396024581840766,-2.5556376541420587,-0.604937175484301,-3.3712042837755782,-1.7916475605391575,-0.4772289181041906,Good
4.003673220588597,-2.1862136772063123,-1.2120399966790598,-1.8425130275947372,2.7344356340340403,0.29545696092197676,2.934077358880907,Good
0.7835580404505758,-1.3891633884494587,-1.6559200380874772,0.24836518074398928,0.36109025040740816,-1.5012888800803235,-0.3456429496137758,Good
-1.638133762109522,-2.5770578626211424,-1.5565125598798804,-0.7533360403890027,0.18533633002536654,1.7626641442997948,1.6539632283765398,Good
-0.1735013787350118,0.4494623199384523,-0.8024280546312594,1.2927842695991159,-2.7042258329669244,2.251665993020666,0.808489331809211,Good
0.28661543291032343,2.796795691332139,1.9624205902243126,-3.484404168261143,-5.669925461628736,0.05727202499888506,0.9897981561606367,Good
-2.4216762753114125,1.3060493060225333,1.4104579726204929,1.7779212347556845,-0.24008069051298775,0.6219792850116215,1.8521111437169315,Good
2.949740024881197,-4.119461915955508,-1.7077694774715617,-3.0426991908047922,-0.09504801232292048,2.8614701507997062,1.272717275401281,Good
-2.5395315973810844,-0.5506895866809066,-1.0776442733270672,0.1843618756335358,0.22416321552277074,2.7214587398733143,1.5198286064910673,Good
0.3033048014804929,-2.1735137747608557,0.46958938484076507,-3.156744969784773,-1.1940881224136168,-2.157824324342548,-0.7183934263832077,Good
1.2559189877036363,-2.765436128260901,1.3124164436038874,-1.9383374477201263,1.6137366227936014,3.2049695557667905,0.8636897766093091,Good
-3.260939023942652,0.38090914701731127,1.3049449316564583,-4.088474289104449,-4.988628456182793,2.4586526037864607,0.5676054371295919,Good
-1.7101033314427163,-0.3549668893037156,-1.4847568354574512,-0.9771366214657691,-3.015987945864797,0.14202420624085166,-1.010394583312085,Good
2.0381669491480787,-0.24562208034397381,1.7784468435758198,-1.9857228957594593,-4.212181979687656,0.26891026052316325,-1.9891804141378568,Good
-2.5868172073294406,-0.04050559443804702,-1.3408407881065185,-0.18488706628572923,1.287415975366692,2.3790811415948907,-1.5372581778327525,Good
-0.9314065001036489,1.501560431446423,-0.6555073678598419,-0.1062855512851221,2.116488381803299,0.6644189028471567,-1.6289747322465062,Good
1.3570581357327696,-1.9097662595038614,1.3244818849464652,1.6479764270350203,-0.6871384584178475,-0.31466803311769853,1.211877457709087,Good
-3.5905909883651352,2.712006099696714,1.2094078521743483,-0.6341375556250207,-0.5493004758894523,0.7573848075961848,0.6728178077634842,Good
0.4409006226715362,-1.6376240986066848,-1.531367727553034,0.12171249340695936,-3.2776726685890862,2.947301370096548,-1.378409995562179,Good
-3.380731364628608,-3.9250080476572027,-2.087756073043394,1.6830986808738286,-0.47014214483318023,-1.0483528647751492,-1.1684077401520327,Good
0.5553107826683041,0.20021145611105817,0.24493173022603587,-0.14042989092919467,-2.6782232841157123,0.6242682658748036,0.431011872353803,Good
0.8633263771186186,-1.454468524648295,2.3090526909872784,-1.6621477075550093,-0.1374757385842632,1.024124021258115,-0.16339960331260606,Good
-4.266158482324422,0.6587525445838806,-2.202555424811916,-4.038494186628592,-1.2826702034218744,3.782722949480558,-0.9525985009480726,Good
-2.443238586564715,-2.42336200778372,-0.9209384659164814,0.4074599816807417,-1.8974364463233662,-1.168829635729877,-1.4315848127030937,Good
-2.4930478431500145,1.7737712005324546,0.14993819173325296,-3.0691936711116132,-5.4024423987397405,2.4682241976311685,-0.9544524149397836,Good
-0.464271593887934,-1.201189702512314,-1.5710364032204631,-2.201511801788122,-0.021339967752708633,-2.245257722792875,-0.8843079504594036,Good
-2.0104544772520785,0.41392318233653513,-0.21678906595636183,-0.9916650737924788,-3.592781906875277,-0.26112153171789965,-3.0783203503922163,Good
-2.4060626413366486,0.12801535832713618,-0.5585633525451343,-1.5222751843761115,-1.1252204616878585,-1.4123977799892615,1.9534368888451326,Good
2.522395401218514,-1.0100385750932086,2.0167253696419944,2.803406193046017,-2.132435619933469,1.893984328184617,-0.42789022315263653,Good
-0.490029037901608,0.03161993047927958,-0.6274387568764652,-0.9030494560896184,-3.2139075640999346,1.232816173739116,1.2967591332056698,Good
-3.65407641785845,-4.680321866950851,-1.622318895908935,1.4627417224991859,0.4748846738302829,2.4879911579722775,-1.6169139120953624,Good
2.306823211596255,2.1600257278183417,-0.8902929398677796,-2.367270808511749,-1.8313193028052832,-1.597014641154542,2.6643673571376154,Good
-0.9925920543994,1.2438048715841257,-0.34412284407286114,-1.904627298691032,-4.246607807833506,1.5133912842497157,3.349389071117084,Good
-3.9071597055311447,-0.3008283006294766,0.8590669645677194,2.196119992195056,-2.7449959220479965,1.648373915871609,1.1814204372641812,Good
-2.629385805083266,-4.376586276942109,0.3733612442889527,-0.5315982272552425,-1.7537254655196302,2.7073296304871337,2.844557991118339,Good
2.7197464967696776,1.4690000470293127,0.4998127714088805,2.3568665062055567,-2.3229926404672643,5.770671870448039,1.433498700231216,Good
0.36909344799449295,-4.067717286187842,-2.263492754617376,1.808865820986798,-1.6384491978293612,2.408824777485309,3.0378223768094545,Good
0.7329426792540747,-2.0060226912997896,0.24392951763281423,-2.4034668380361928,-1.537106715543315,0.7417490416656513,-4.541461955700604,Good
-1.9604912328877695,1.5044075206110379,-1.1295287934065372,-1.1255525025103397,1.331569718021894,2.034277892758431,-2.1519116070697577,Good
-0.3369426024258828,0.8526899190267349,0.24549682334605194,-0.3092367955190236,0.3759480020335285,4.115578853874028,0.4546590920981022,Good
-0.21558315115746118,-0.5044529978397582,-3.654672201276523,-1.1601410427165066,0.636768663682019,-0.35053756953287585,-3.7841340991224706,Good
-1.0500977195276184,3.0421071429954707,0.969991677512662,-1.2124586565363404,-1.6383526447122083,-3.166320651755952,-2.8908905134585745,Good
0.9281114216209412,-1.9228585394230713,-1.306209950441195,-0.7091568993656862,-2.024770407888206,0.8716462907846614,0.9947451274948252,Good
-1.2450204200226762,1.4825613255580965,-1.4660806771758614,-0.0935165603031212,-2.26875691521033,2.114613798130715,-1.12120316252424,Good
-0.8476299799596811,0.8739119480727663,-0.09940777985740312,-1.5276214955194687,2.96764850423793,2.835455181392344,1.3391672663267868,Good
-1.2872541983568877,-0.5015406653093675,0.61919171792295,-0.708900640999186,0.26785442497697265,1.7262895832270053,3.1870396678437407,Good
-0.6641074456612903,-0.5111657910971683,-0.041902147175226445,-3.1152223891296744,1.781644587157174,4.8788793371977555,-1.3696747137765504,Good
-2.778953369095823,-0.8574067630152689,2.1218963961098094,1.0139926856562962,-0.8198758959080286,2.5590368537363393,1.4854346046692328,Good
0.4821274464067129,-3.6209778590397175,-0.9553864522654358,0.5651758880968072,-3.085065528423727,6.0481593556496565,-1.4663165567176935,Good
-2.0795651593316453,-3.009802916088796,-2.447396409464906,2.8509230900888727,-1.3826516323983165,-1.2346230158313345,2.8630291848064586,Good
-0.38183366238287886,-1.1882224530973913,-3.265433917730223,-1.1844570745523866,-1.9422667390562487,2.7049802753737984,-2.13858130124858,Good
1.1462698224546866,0.42909087713359007,-4.534376787849424,-2.4265892576460075,1.9727839632083652,1.9524593524491087,1.09901426665683,Good
-0.8090649015657565,-0.7033765980322084,0.35087094067481983,-0.6522799399744886,-2.7780358197853143,-1.1231489231752878,1.2808787974666291,Good
-1.1930834200704488,-2.2795707732166806,2.0240351048913325,1.4596698511608004,-1.0959026285461613,2.5273225382171525,0.7401904997185186,Good
-1.4697357065729304,-2.401349677478464,0.2254536429959324,-1.353983717925103,-0.017316344581042475,1.499553781281338,0.669135074403805,Good
-3.3996435106293044,0.37794801746377404,-3.655228183689762,4.240269053082917,-0.8398234056174637,0.8539171213638659,-2.525404626379816,Good
-4.995858150617647,1.646033734760227,-1.1337149410713803,-3.180382180863151,-0.6628877190562067,1.9142771589526155,-0.6256270798719848,Good
-0.5584553736527265,1.316712522687042,-0.960660108708809,0.17305605818253683,-0.14704872040943007,2.59780731622742,1.9247043021784485,Good
-1.2785737430101238,-1.0767528136236846,2.2948689099549533,-2.7549181723383764,0.3052625839099582,1.0369027591123618,-1.522340153150045,Good
-0.20762550246307843,0.8025094741554771,1.1345990578145237,1.5256767546546088,-0.32655059220198784,-2.0515431578235073,5.0521770779018205,Good
